file_id,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6
meld_train_dia253_utt9,0.27619445,0.13850075,0.12358098,0.14113173,0.14679429,0.04740737,0.1263905
meld_train_dia253_utt10,0.30761364,0.08170651,0.11677403,0.17403059,0.16747865,0.04580933,0.10658731
meld_train_dia253_utt11,0.33752203,0.09846698,0.04147854,0.11615985,0.2296834,0.052099578,0.124589615
meld_train_dia254_utt0,0.43682945,0.14963455,0.06647838,0.109604284,0.09299743,0.061049454,0.0834065
meld_train_dia254_utt1,0.113521,0.068252385,0.14644986,0.14932922,0.09823218,0.09350453,0.3307109
meld_train_dia254_utt2,0.21196671,0.080642805,0.099891886,0.19027787,0.10541817,0.10141646,0.2103861
meld_train_dia254_utt3,0.13572,0.07929431,0.09842885,0.106342226,0.20133825,0.054897763,0.32397863
meld_train_dia254_utt4,0.44428357,0.085531056,0.061502963,0.09802749,0.111898914,0.073802486,0.124953486
meld_train_dia254_utt5,0.5488436,0.050114784,0.057867456,0.096238896,0.09640609,0.06328529,0.08724389
meld_train_dia254_utt6,0.52861345,0.05324176,0.048088294,0.08655645,0.15392531,0.0587539,0.07082081
meld_train_dia254_utt7,0.38124248,0.0749233,0.084433846,0.119456045,0.11466848,0.06626029,0.15901554
meld_train_dia254_utt8,0.12633285,0.20880854,0.045384098,0.09370677,0.29246548,0.09006316,0.1432391
meld_train_dia254_utt9,0.117216796,0.0752213,0.05069714,0.10023335,0.1979717,0.111014806,0.3476449
meld_train_dia255_utt0,0.12283353,0.102161914,0.06814907,0.22362798,0.08315703,0.22998124,0.17008926
meld_train_dia255_utt1,0.35747534,0.07343271,0.06844109,0.109176494,0.17562763,0.11763973,0.09820703
meld_train_dia255_utt2,0.21552373,0.21302709,0.12124975,0.13610801,0.12983896,0.050554067,0.13369845
meld_train_dia255_utt3,0.46897337,0.14431408,0.055912748,0.091666594,0.09603515,0.053001177,0.09009689
meld_train_dia255_utt4,0.28315607,0.15758735,0.052360263,0.12254834,0.11387009,0.11131879,0.15915915
meld_train_dia255_utt5,0.3636869,0.0809956,0.09707011,0.121188596,0.16727473,0.043894015,0.12589017
meld_train_dia255_utt6,0.22924925,0.066253394,0.19368298,0.13691692,0.12162557,0.10136694,0.15090488
meld_train_dia255_utt7,0.15621847,0.09311612,0.06113878,0.12552933,0.37558484,0.05891622,0.12949619
meld_train_dia255_utt8,0.14365113,0.47596824,0.041497327,0.056458004,0.13542429,0.06702985,0.07997121
meld_train_dia255_utt9,0.28523144,0.06791577,0.052638486,0.3436616,0.09975788,0.072179206,0.07861558
meld_train_dia255_utt10,0.2978009,0.06256464,0.06414225,0.16692902,0.1236999,0.08997928,0.19488399
meld_train_dia255_utt11,0.30168375,0.07682276,0.09270672,0.18802476,0.101410024,0.098715685,0.14063625
meld_train_dia255_utt12,0.10215448,0.1687928,0.18839845,0.16439548,0.15679707,0.10588093,0.11358071
meld_train_dia255_utt13,0.2832974,0.0893203,0.043974664,0.15543188,0.12897256,0.19378641,0.105216846
meld_train_dia255_utt14,0.51266295,0.07173051,0.051344197,0.0932156,0.14013968,0.06750728,0.06339981
meld_train_dia255_utt15,0.40906447,0.25404388,0.049618736,0.07616614,0.09185436,0.041375976,0.0778765
meld_train_dia256_utt0,0.1225715,0.09033542,0.08518402,0.21499582,0.11947805,0.09968173,0.26775345
meld_train_dia256_utt1,0.46957558,0.0726372,0.06873608,0.1724795,0.085209586,0.067477435,0.063884676
meld_train_dia256_utt2,0.21515778,0.06299861,0.06925189,0.17743166,0.118030265,0.13494626,0.2221835
meld_train_dia256_utt3,0.2134727,0.047261182,0.09931706,0.36695734,0.10054891,0.072413795,0.10002904
meld_train_dia256_utt4,0.33932194,0.08089826,0.059613645,0.16295661,0.1715653,0.091925,0.09371921
meld_train_dia256_utt5,0.48528594,0.062501326,0.043764416,0.11712921,0.11685646,0.08008966,0.09437296
meld_train_dia256_utt6,0.3792397,0.052269384,0.10773862,0.18939728,0.11758828,0.054702245,0.09906451
meld_train_dia256_utt7,0.11288885,0.12251972,0.10424583,0.18860418,0.15251592,0.16538335,0.1538422
meld_train_dia256_utt8,0.4840795,0.07162231,0.059994116,0.12106431,0.12827235,0.06893649,0.066030875
meld_train_dia256_utt9,0.2381893,0.06948969,0.038381632,0.080615416,0.4558377,0.044282965,0.073203355
meld_train_dia256_utt10,0.42603123,0.07331324,0.062400598,0.12312921,0.10778897,0.077686176,0.12965052
meld_train_dia256_utt11,0.124104425,0.11192409,0.18656886,0.13369799,0.14960012,0.076769404,0.21733512
meld_train_dia256_utt12,0.115369484,0.098046936,0.10394892,0.089775406,0.17004485,0.09043599,0.33237842
meld_train_dia256_utt13,0.115369484,0.098046936,0.10394892,0.089775406,0.17004485,0.09043599,0.33237842
meld_train_dia256_utt14,0.15981616,0.0857498,0.0926714,0.08879444,0.19108509,0.070351034,0.31153217
meld_train_dia256_utt15,0.5519491,0.061703283,0.050426133,0.05960007,0.12561683,0.058147296,0.09255729
meld_train_dia257_utt0,0.26995993,0.05172237,0.10150121,0.23394124,0.18383417,0.05384629,0.10519479
meld_train_dia257_utt1,0.08199635,0.2426182,0.20283501,0.14155535,0.0982135,0.117625125,0.11515653
meld_train_dia257_utt2,0.0981979,0.096796565,0.19344015,0.21327195,0.10209107,0.06806348,0.22813882
meld_train_dia257_utt3,0.44428542,0.092747785,0.061096236,0.10951926,0.152435,0.066665486,0.073250785
meld_train_dia257_utt4,0.15949574,0.14993127,0.09191842,0.2201167,0.10016421,0.15069541,0.12767828
meld_train_dia257_utt5,0.22661549,0.12026982,0.24029604,0.12304546,0.095414616,0.070615,0.12374352
meld_train_dia257_utt6,0.22267675,0.12651303,0.2301851,0.11578454,0.13330716,0.07256211,0.09897132
meld_train_dia258_utt0,0.14644238,0.20316657,0.057599023,0.054949608,0.38215244,0.0385146,0.117175385
meld_train_dia258_utt1,0.48527718,0.055043984,0.11881062,0.09185067,0.12937453,0.052271064,0.06737196
meld_train_dia258_utt2,0.23285197,0.37342727,0.041883554,0.09145357,0.11184432,0.0677769,0.080762416
meld_train_dia258_utt3,0.3720085,0.050738186,0.09459859,0.20030312,0.115865976,0.053477813,0.11300783
meld_train_dia258_utt4,0.34989342,0.038150135,0.048795044,0.18111706,0.15133984,0.11578544,0.11491906
meld_train_dia258_utt5,0.35618994,0.046778463,0.096573025,0.1937191,0.10251798,0.075626776,0.12859468
meld_train_dia258_utt6,0.12138641,0.08137542,0.053672556,0.0898267,0.34360793,0.045994673,0.26413628
meld_train_dia259_utt0,0.16868725,0.10871662,0.15914695,0.19134568,0.13430573,0.09415559,0.14364214
meld_train_dia259_utt1,0.08105963,0.10534681,0.10944273,0.09077876,0.13741633,0.096544035,0.37941173
meld_train_dia259_utt2,0.08856961,0.25499865,0.060125913,0.11966134,0.09326807,0.14679387,0.23658255
meld_train_dia259_utt3,0.07737535,0.16976048,0.053289797,0.116023056,0.23659298,0.10752263,0.23943573
meld_train_dia260_utt0,0.3204739,0.13977994,0.06867373,0.11155265,0.12850463,0.1081549,0.122860245
meld_train_dia260_utt1,0.07259896,0.103738494,0.08665021,0.15394942,0.13786717,0.054582573,0.39061314
meld_train_dia260_utt2,0.10097112,0.49348822,0.04810075,0.07073664,0.08918235,0.075594634,0.121926285
meld_train_dia260_utt3,0.34358656,0.06849201,0.10035568,0.23954724,0.09202569,0.06624678,0.08974608
meld_train_dia260_utt4,0.25046676,0.076472126,0.11408496,0.2571211,0.07446523,0.08101062,0.14637922
meld_train_dia260_utt5,0.31541958,0.075371,0.104736775,0.17489146,0.09809848,0.06976255,0.16172026
meld_train_dia260_utt6,0.078131266,0.0565558,0.07210841,0.336948,0.14488181,0.17803277,0.13334191
meld_train_dia260_utt7,0.10335001,0.05856855,0.07570565,0.27218652,0.12784983,0.17232531,0.19001415
meld_train_dia260_utt8,0.4689448,0.11711932,0.056865547,0.07155025,0.14463831,0.0562355,0.084646374
meld_train_dia260_utt9,0.44742134,0.084457755,0.07552512,0.15324192,0.09264289,0.059846357,0.08686468
meld_train_dia260_utt10,0.38498598,0.09504033,0.08416036,0.11151682,0.09638772,0.118412286,0.10949651
meld_train_dia260_utt11,0.16152036,0.28241956,0.05841763,0.09419922,0.0934953,0.08766178,0.22228609
meld_train_dia261_utt0,0.081189044,0.34353748,0.063584164,0.09485796,0.24581808,0.057478104,0.113535136
meld_train_dia261_utt1,0.08091491,0.4071633,0.05511365,0.07726548,0.16176674,0.09650597,0.12126994
meld_train_dia261_utt2,0.2796413,0.19048508,0.07875678,0.110779576,0.13836965,0.09661221,0.105355464
meld_train_dia261_utt3,0.19568338,0.090236,0.04308084,0.09447748,0.44584885,0.0642744,0.06639903
meld_train_dia261_utt4,0.14943203,0.06801738,0.14278975,0.20786256,0.13535702,0.07428769,0.22225359
meld_train_dia261_utt5,0.17568228,0.04918335,0.096062176,0.29359493,0.10282547,0.06969661,0.21295515
meld_train_dia261_utt6,0.49747887,0.05841746,0.093803406,0.11188497,0.114397794,0.06782328,0.056194276
meld_train_dia261_utt7,0.12460858,0.1586169,0.039148953,0.06410651,0.4358496,0.041035634,0.13663381
meld_train_dia261_utt8,0.17003702,0.051459,0.08764534,0.15488067,0.086938165,0.12774816,0.32129163
meld_train_dia262_utt0,0.60982555,0.040035676,0.050199613,0.058773194,0.10585277,0.05980832,0.07550485
meld_train_dia262_utt1,0.47631493,0.07169335,0.053641286,0.08665617,0.16845396,0.062362753,0.080877565
meld_train_dia262_utt2,0.42165735,0.058224387,0.090440035,0.08177838,0.15293768,0.08386793,0.11109433
meld_train_dia262_utt3,0.2721189,0.03998313,0.07494904,0.29404902,0.10128717,0.11152687,0.10608586
meld_train_dia262_utt4,0.21860747,0.044075888,0.11464131,0.07930134,0.21331958,0.08494479,0.24510962
meld_train_dia263_utt0,0.06768097,0.46455243,0.04676535,0.0651125,0.18844017,0.08408294,0.08336564
meld_train_dia263_utt1,0.096833,0.4123964,0.040767364,0.07255158,0.24897449,0.07833396,0.050143234
meld_train_dia263_utt2,0.3972635,0.06510673,0.07081489,0.08289886,0.16215986,0.06322833,0.15852778
meld_train_dia263_utt3,0.1245237,0.1415205,0.06007002,0.087942265,0.41410682,0.032282073,0.13955463
meld_train_dia263_utt4,0.57128227,0.043360326,0.063254565,0.09673333,0.09308588,0.04135603,0.09092763
meld_train_dia263_utt5,0.36575562,0.07370715,0.07422506,0.18472433,0.078950346,0.11899634,0.10364112
meld_train_dia263_utt6,0.123658694,0.12597613,0.07490849,0.110852726,0.43042395,0.030045113,0.10413494
meld_train_dia263_utt7,0.15740718,0.06516387,0.06813722,0.16851287,0.11665666,0.27262568,0.15149648
meld_train_dia263_utt8,0.2277564,0.09815799,0.048841786,0.0959948,0.38368177,0.05751894,0.08804833
meld_train_dia264_utt0,0.5648446,0.06639153,0.03913172,0.0658672,0.13472435,0.04972958,0.07931103
meld_train_dia264_utt1,0.40496856,0.16220021,0.09275224,0.07847253,0.14363469,0.046588972,0.07138275
meld_train_dia264_utt2,0.10097112,0.49348822,0.04810075,0.07073664,0.08918235,0.075594634,0.121926285
meld_train_dia264_utt3,0.4667024,0.05367982,0.0952232,0.11524675,0.12187946,0.042544033,0.10472435
meld_train_dia264_utt4,0.48610112,0.13914639,0.045165233,0.081860475,0.08748898,0.07079956,0.089438304
meld_train_dia264_utt5,0.49537665,0.107365765,0.048547536,0.07520075,0.13858339,0.0554884,0.079437524
meld_train_dia264_utt6,0.3531713,0.07580533,0.09102824,0.18381028,0.12735826,0.064802304,0.10402429
meld_train_dia264_utt7,0.3219467,0.05791508,0.044781834,0.13041124,0.18182963,0.109678715,0.15343678
meld_train_dia264_utt8,0.20936634,0.14914007,0.11932232,0.12580709,0.16185828,0.06385083,0.17065513
meld_train_dia264_utt9,0.5229608,0.08493885,0.04999532,0.06539102,0.12223366,0.047646224,0.10683411
meld_train_dia264_utt10,0.2209485,0.08398678,0.080072716,0.1679341,0.30751717,0.06766248,0.07187825
meld_train_dia264_utt11,0.4580248,0.12463618,0.04777006,0.0892095,0.11488946,0.072328456,0.09314158
meld_train_dia264_utt12,0.39127678,0.096579045,0.04859117,0.13274626,0.15462968,0.065948494,0.11022854
meld_train_dia264_utt13,0.30535322,0.06791462,0.056632917,0.119590625,0.28772733,0.059188645,0.103592634
meld_train_dia264_utt14,0.47537112,0.071595915,0.04695607,0.114576034,0.1268932,0.06161194,0.10299574
meld_train_dia264_utt15,0.32153705,0.06367257,0.09341606,0.14506735,0.16749354,0.061921973,0.14689144
meld_train_dia264_utt16,0.2097098,0.09449687,0.22492301,0.18745415,0.09551091,0.06432763,0.1235777
meld_train_dia264_utt17,0.4085956,0.2188698,0.056764826,0.06775238,0.12317914,0.045176387,0.079661936
meld_train_dia264_utt18,0.23326695,0.056017462,0.054317504,0.18364826,0.100295156,0.14903039,0.22342433
meld_train_dia265_utt0,0.06527915,0.33200386,0.069369644,0.10875421,0.17707185,0.08541975,0.16210154
meld_train_dia265_utt1,0.5105501,0.07665475,0.05410968,0.10799605,0.10947365,0.05627325,0.08494258
meld_train_dia265_utt2,0.15861943,0.12736355,0.048103325,0.11005435,0.13294514,0.14399678,0.2789174
meld_train_dia265_utt3,0.49400854,0.10680093,0.041843392,0.117625386,0.09040024,0.054037306,0.09528414
meld_train_dia265_utt4,0.3795175,0.056808356,0.05714113,0.17049189,0.14936939,0.053381484,0.13329028
meld_train_dia266_utt0,0.4899822,0.063240126,0.05342505,0.13381511,0.14697027,0.04631437,0.06625286
meld_train_dia267_utt0,0.551652,0.05003159,0.04075184,0.13956216,0.096139215,0.062076304,0.059786808
meld_train_dia268_utt0,0.16348384,0.31437168,0.06850407,0.09524762,0.18086845,0.06496352,0.11256083
meld_train_dia268_utt1,0.40053126,0.11609016,0.057128374,0.09982972,0.1275352,0.07951041,0.11937487
meld_train_dia269_utt0,0.415293,0.053967353,0.038599174,0.19201308,0.16052113,0.0678613,0.07174496
meld_train_dia269_utt1,0.17170358,0.23082879,0.08025443,0.14101873,0.13081901,0.083687976,0.16168751
meld_train_dia270_utt0,0.23976724,0.0902184,0.18587697,0.16283092,0.111434914,0.07241296,0.13745855
meld_train_dia270_utt1,0.30705237,0.10394882,0.059906404,0.087865844,0.27736172,0.041515756,0.12234901
meld_train_dia270_utt2,0.10725983,0.43932626,0.035508793,0.06234936,0.20592089,0.06295432,0.086680524
meld_train_dia270_utt3,0.5101846,0.053499885,0.039273642,0.089002475,0.15287718,0.053276315,0.10188592
meld_train_dia271_utt0,0.12917525,0.14247333,0.107845835,0.14074916,0.1777053,0.11356132,0.18848981
meld_train_dia271_utt1,0.11484091,0.1369163,0.039879136,0.09670851,0.45325306,0.051439952,0.106962234
meld_train_dia271_utt2,0.1079283,0.124064945,0.033945914,0.08174229,0.5148726,0.05026999,0.087176
meld_train_dia271_utt3,0.11337633,0.06495421,0.036167793,0.09032218,0.5503035,0.047498215,0.09737765
meld_train_dia271_utt4,0.11199903,0.08590135,0.039240066,0.10042842,0.51958126,0.051429998,0.0914199
meld_train_dia271_utt5,0.07340631,0.19645809,0.08607325,0.11815791,0.11868287,0.16798696,0.23923454
meld_train_dia271_utt6,0.46012083,0.1487758,0.061725516,0.076923475,0.11559969,0.057192635,0.07966215
meld_train_dia271_utt7,0.22350387,0.13172957,0.13426733,0.1359707,0.12400861,0.10098064,0.14953928
meld_train_dia271_utt8,0.35211155,0.09094447,0.13173358,0.12798235,0.11975583,0.088691205,0.08878103
meld_train_dia271_utt9,0.10236974,0.09414257,0.17845286,0.115856335,0.12838952,0.0939381,0.2868509
meld_train_dia271_utt10,0.51425,0.06287241,0.050306465,0.10857684,0.11651521,0.06787916,0.07959991
meld_train_dia272_utt0,0.1261616,0.18813296,0.10990999,0.14491734,0.10471625,0.12103621,0.20512563
meld_train_dia272_utt1,0.1801763,0.20472063,0.05684815,0.11988705,0.114526875,0.078651756,0.24518922
meld_train_dia272_utt2,0.08341899,0.06449154,0.08650237,0.100905396,0.09369511,0.11737929,0.45360726
meld_train_dia272_utt3,0.11758459,0.11471174,0.07539545,0.12538868,0.12557872,0.11631931,0.32502148
meld_train_dia272_utt4,0.5505959,0.07494396,0.040862724,0.08360895,0.09156435,0.07272612,0.085698076
meld_train_dia272_utt5,0.570607,0.06207555,0.0442996,0.07114875,0.109570965,0.062710814,0.07958723
meld_train_dia272_utt6,0.54555345,0.081829846,0.056733087,0.07670323,0.103677146,0.047138333,0.08836491
meld_train_dia272_utt7,0.09783021,0.1274007,0.09135552,0.094767764,0.37396097,0.045504868,0.16917999
meld_train_dia272_utt8,0.15341857,0.06917597,0.1695872,0.1448276,0.117005154,0.11356184,0.2324237
meld_train_dia273_utt0,0.44038284,0.0634855,0.055061296,0.1684232,0.12781553,0.046664115,0.09816749
meld_train_dia273_utt1,0.075388245,0.14407383,0.16044006,0.16668041,0.10271659,0.08188952,0.26881135
meld_train_dia273_utt2,0.10644736,0.06404465,0.09878407,0.37301612,0.15648086,0.069774665,0.13145228
meld_train_dia273_utt3,0.17341906,0.139656,0.07776783,0.14423618,0.26274163,0.063472025,0.13870725
meld_train_dia273_utt4,0.33523044,0.10823888,0.05693623,0.077779606,0.20812717,0.04857515,0.16511256
meld_train_dia273_utt5,0.55098283,0.10586105,0.04669299,0.072368525,0.08879117,0.049342655,0.08596073
meld_train_dia273_utt6,0.29058003,0.066340156,0.16110025,0.21408044,0.11836871,0.062993236,0.08653719
meld_train_dia273_utt7,0.3848937,0.18324438,0.07820454,0.089105085,0.10087468,0.055204213,0.10847343
meld_train_dia273_utt8,0.3507146,0.07154331,0.08222623,0.13150546,0.15314698,0.06054059,0.15032288
meld_train_dia273_utt9,0.31233838,0.07792751,0.049683258,0.15676112,0.18666992,0.0872342,0.1293856
meld_train_dia273_utt10,0.39271623,0.07635119,0.058991212,0.08515189,0.23646271,0.06329771,0.08702904
meld_train_dia273_utt11,0.5648446,0.06639153,0.03913172,0.0658672,0.13472435,0.04972958,0.07931103
meld_train_dia273_utt12,0.5648446,0.06639153,0.03913172,0.0658672,0.13472435,0.04972958,0.07931103
meld_train_dia273_utt13,0.41219628,0.08196872,0.032837853,0.0679905,0.28678936,0.041008472,0.07720878
meld_train_dia273_utt14,0.55018234,0.048448812,0.048197128,0.10230935,0.11450123,0.061803102,0.07455802
meld_train_dia273_utt15,0.5492104,0.056866158,0.055366784,0.09802802,0.11417395,0.05618241,0.070172235
meld_train_dia273_utt16,0.43005455,0.056502897,0.045448128,0.15287165,0.13000737,0.062159944,0.12295549
meld_train_dia273_utt17,0.14796239,0.084984966,0.061788525,0.1274618,0.15766975,0.18008855,0.24004398
meld_train_dia273_utt18,0.23165934,0.15140222,0.08390511,0.24248795,0.09048815,0.09433061,0.10572664
meld_train_dia274_utt0,0.090757266,0.21131867,0.09568721,0.08779575,0.15501581,0.08570843,0.2737169
meld_train_dia274_utt1,0.291494,0.36081442,0.056587905,0.071477294,0.092287496,0.05330935,0.074029475
meld_train_dia274_utt2,0.113460466,0.24410233,0.07960438,0.17066787,0.11789611,0.10313391,0.17113483
meld_train_dia274_utt3,0.20742801,0.04400289,0.07470317,0.22420144,0.087267086,0.24487044,0.11752694
meld_train_dia274_utt4,0.185545,0.13852362,0.10907033,0.10854018,0.2234177,0.054877684,0.18002546
meld_train_dia274_utt5,0.09454049,0.14174567,0.06954439,0.15148662,0.15756544,0.06644081,0.31867665
meld_train_dia274_utt6,0.06648615,0.048636008,0.04889079,0.13614112,0.14494978,0.14129096,0.41360518
meld_train_dia274_utt7,0.0758448,0.061246008,0.069449544,0.13878477,0.06669012,0.19313829,0.3948465
meld_train_dia274_utt8,0.07762457,0.10108402,0.31364194,0.18591778,0.07591002,0.073108815,0.17271288
meld_train_dia274_utt9,0.21619754,0.0720858,0.06664712,0.11421529,0.33848885,0.04508617,0.14727926
meld_train_dia274_utt10,0.114098534,0.20450236,0.10836821,0.15883018,0.123013526,0.10480276,0.18638445
meld_train_dia274_utt11,0.28162766,0.3226183,0.051164027,0.08153239,0.073664024,0.09274084,0.096652664
meld_train_dia274_utt12,0.11601276,0.13928607,0.071888834,0.0831757,0.36765602,0.059598234,0.16238238
meld_train_dia275_utt0,0.17789274,0.16520913,0.06867176,0.12767243,0.12142267,0.062059622,0.27707165
meld_train_dia275_utt1,0.25782305,0.084535226,0.061185945,0.10962534,0.16070464,0.107502565,0.2186232
meld_train_dia275_utt2,0.58227557,0.0700166,0.046420455,0.08020389,0.097895436,0.0470039,0.07618408
meld_train_dia275_utt3,0.18836737,0.078232534,0.23354007,0.22342032,0.08375722,0.06952171,0.12316076
meld_train_dia275_utt4,0.38526708,0.04586885,0.07333871,0.13934031,0.21163411,0.04181868,0.102732286
meld_train_dia275_utt5,0.08716451,0.08737912,0.14870277,0.3006336,0.10318261,0.09422676,0.17871062
meld_train_dia275_utt6,0.3703539,0.066654645,0.05697673,0.099036664,0.18817157,0.05731428,0.16149223
meld_train_dia275_utt7,0.5976458,0.04784438,0.048310384,0.07952214,0.10132438,0.04535933,0.07999356
meld_train_dia275_utt8,0.30906633,0.22973274,0.078935966,0.08221505,0.14996547,0.051567484,0.09851701
meld_train_dia275_utt9,0.12481125,0.31466222,0.1034507,0.12634873,0.16488431,0.09051655,0.075326204
meld_train_dia275_utt10,0.12242945,0.07638368,0.29005855,0.15747325,0.09915395,0.08951307,0.16498801
meld_train_dia275_utt11,0.10272395,0.20582683,0.076884285,0.09080158,0.2818298,0.06250988,0.17942362
meld_train_dia275_utt12,0.13189653,0.053186357,0.06688638,0.16549365,0.0898001,0.1010649,0.39167204
meld_train_dia275_utt13,0.22851038,0.37694088,0.06634982,0.07500009,0.11014935,0.05379039,0.08925911
meld_train_dia275_utt14,0.12068126,0.10892577,0.09341333,0.120659694,0.10653273,0.11487651,0.33491072
meld_train_dia275_utt15,0.10513185,0.06826409,0.147498,0.24268238,0.12695324,0.070932634,0.23853779
meld_train_dia275_utt16,0.11288507,0.05669782,0.09881125,0.114909746,0.07696608,0.07170086,0.46802926
meld_train_dia276_utt0,0.104640976,0.3368645,0.04097324,0.06732236,0.2866254,0.06753561,0.09603795
meld_train_dia276_utt2,0.18950826,0.09443963,0.056411736,0.09891218,0.24794148,0.051402748,0.26138395
meld_train_dia276_utt3,0.39622876,0.07921237,0.04822224,0.074633785,0.20185798,0.06836484,0.13148007
meld_train_dia277_utt0,0.44691586,0.048419874,0.07841897,0.13050826,0.119221546,0.07545613,0.10105936
meld_train_dia277_utt1,0.52058643,0.03744286,0.04364295,0.14203818,0.11785271,0.07375952,0.064677365
meld_train_dia277_utt2,0.40794724,0.13283454,0.05654002,0.13416927,0.13108815,0.058532365,0.07888838
meld_train_dia277_utt3,0.1388374,0.06564569,0.09277637,0.24468191,0.10092106,0.1592705,0.19786714
meld_train_dia277_utt4,0.32592106,0.08141982,0.0687572,0.13944574,0.14495803,0.08955669,0.14994144
meld_train_dia277_utt5,0.4810306,0.117421106,0.057781253,0.09162238,0.10502396,0.06628258,0.08083817
meld_train_dia277_utt6,0.45819277,0.07467151,0.07092936,0.119347945,0.12822543,0.039079916,0.10955311
meld_train_dia278_utt0,0.11913257,0.2463537,0.035554327,0.083076365,0.27476928,0.07479943,0.16631433
meld_train_dia278_utt1,0.22493862,0.14800836,0.04657218,0.088522255,0.3008468,0.0644739,0.12663789
meld_train_dia278_utt2,0.11175497,0.06872531,0.039411813,0.06363787,0.5948453,0.029818932,0.091805786
meld_train_dia278_utt3,0.31015706,0.05695578,0.12659688,0.25641674,0.09227648,0.08121162,0.076385476
meld_train_dia278_utt4,0.23115097,0.08463499,0.048867263,0.18202443,0.1193403,0.08978489,0.24419716
meld_train_dia278_utt5,0.13646954,0.09200675,0.05045126,0.06546896,0.53765947,0.03084435,0.08709968
meld_train_dia278_utt6,0.40756202,0.07603208,0.05748938,0.06777301,0.22772561,0.056953207,0.10646467
meld_train_dia278_utt7,0.11244543,0.1099829,0.06170827,0.08496909,0.3208362,0.07623323,0.23382483
meld_train_dia278_utt8,0.31515357,0.06702054,0.041552853,0.07217421,0.36409834,0.06485784,0.07514262
meld_train_dia279_utt0,0.10785833,0.40561688,0.04532123,0.07735048,0.108820565,0.1550048,0.10002765
meld_train_dia279_utt1,0.19353586,0.0922899,0.06288873,0.19553116,0.13150996,0.12194302,0.2023014
meld_train_dia279_utt2,0.18218194,0.055192333,0.11414831,0.13128379,0.13784732,0.13806643,0.24127987
meld_train_dia279_utt3,0.1799537,0.04163017,0.18471977,0.21967016,0.10631453,0.12472131,0.14299037
meld_train_dia279_utt4,0.35901856,0.12077244,0.06915339,0.13030352,0.110792406,0.058998153,0.15096152
meld_train_dia279_utt5,0.32799235,0.049919445,0.050156835,0.11076432,0.2145788,0.060196355,0.18639189
meld_train_dia279_utt6,0.085482165,0.5171093,0.057274044,0.0722436,0.09440972,0.09633431,0.07714689
meld_train_dia279_utt7,0.40256283,0.061689515,0.047459565,0.1803933,0.121002495,0.08218221,0.10471013
meld_train_dia279_utt8,0.32713404,0.08377239,0.07672822,0.1473305,0.10466432,0.08469738,0.17567313
meld_train_dia279_utt9,0.1911431,0.20244329,0.083393715,0.108085565,0.14012308,0.06710361,0.20770766
meld_train_dia279_utt10,0.4641315,0.20189478,0.042989925,0.08890187,0.08765531,0.039181925,0.07524472
meld_train_dia279_utt11,0.23822416,0.08857714,0.05000763,0.110316224,0.33268112,0.09164753,0.08854617
meld_train_dia279_utt12,0.41804525,0.12718622,0.08816617,0.13549475,0.08095541,0.05408047,0.09607166
meld_train_dia279_utt13,0.11758459,0.11471174,0.07539545,0.12538868,0.12557872,0.11631931,0.32502148
meld_train_dia279_utt14,0.4197445,0.13717754,0.06467696,0.09603243,0.11347491,0.057450697,0.11144291
meld_train_dia279_utt15,0.32480508,0.055873692,0.10077987,0.25491682,0.08870078,0.09809865,0.076825105
meld_train_dia280_utt0,0.4979938,0.06560445,0.04650454,0.11390502,0.11112383,0.06605272,0.09881572
meld_train_dia280_utt1,0.22855651,0.06701927,0.05113603,0.13899925,0.20751052,0.060491297,0.24628711
meld_train_dia280_utt2,0.41937152,0.106971405,0.05731812,0.11132819,0.08888939,0.13467896,0.081442386
meld_train_dia281_utt0,0.13964038,0.08122931,0.04745736,0.07777757,0.39640248,0.07038597,0.18710698
meld_train_dia281_utt1,0.21784428,0.11729987,0.039118517,0.057089917,0.41157535,0.039598666,0.11747341
meld_train_dia281_utt2,0.45293474,0.06722803,0.070581354,0.0934554,0.13175328,0.095551625,0.08849557
meld_train_dia281_utt3,0.22461095,0.090347596,0.0470467,0.07339368,0.38208887,0.052621912,0.12989023
meld_train_dia281_utt4,0.21662456,0.26023427,0.053039216,0.09652642,0.12967733,0.12141225,0.12248592
meld_train_dia281_utt5,0.4294275,0.08583319,0.06333798,0.13139114,0.13240878,0.050209027,0.10739232
meld_train_dia281_utt6,0.15673311,0.21693048,0.07498133,0.12660566,0.116897054,0.19646388,0.111388445
meld_train_dia281_utt7,0.3502993,0.10621962,0.05060716,0.12149501,0.1925895,0.07301694,0.105772465
meld_train_dia281_utt8,0.08745593,0.26449627,0.07514447,0.10428679,0.12633605,0.21435523,0.12792534
meld_train_dia281_utt9,0.5099353,0.070687845,0.039541434,0.10848563,0.10430636,0.088259794,0.07878361
meld_train_dia281_utt10,0.27504954,0.1366181,0.050510842,0.08937157,0.18909894,0.18248886,0.07686222
meld_train_dia282_utt0,0.3281165,0.094575614,0.043043848,0.09552092,0.30056718,0.0577438,0.08043215
meld_train_dia282_utt1,0.54433584,0.064682364,0.052058008,0.09081612,0.11612362,0.059699543,0.07228444
meld_train_dia282_utt2,0.21692447,0.10997139,0.051180497,0.120369785,0.3093358,0.09183841,0.10037967
meld_train_dia283_utt0,0.2241605,0.10275206,0.04786434,0.10811412,0.16904068,0.15038647,0.19768178
